temperature,humidity,wind_speed,wind_direction,cloud_cover,pressure,visibility,precipitation,uv_index,dew_point,weather
31.1,48.4,20.3,86.0,29.5,1011.0,13.3,0.6,5.3,9.0,Partly Cloudy
30.5,53.1,10.5,209.8,40.7,1022.4,14.2,1.8,6.1,9.5,Partly Cloudy
17.6,80.6,18.5,112.5,90.3,994.2,7.2,10.1,0.5,17.7,Rainy
14.3,93.7,6.2,273.7,81.1,1019.1,1.4,0.9,1.8,7.3,Foggy
25.7,38.7,4.8,303.5,0.0,1024.1,14.3,0.0,10.0,15.4,Sunny
6.2,83.9,3.7,180.7,85.8,1005.4,2.6,0.7,3.8,13.0,Foggy
24.1,35.9,14.2,200.9,37.1,1016.0,10.8,0.0,7.5,12.0,Partly Cloudy
16.8,75.9,39.1,279.8,100.0,1028.1,10.2,8.0,3.8,14.5,Rainy
18.9,56.2,19.7,277.3,72.3,1022.5,7.6,0.0,2.5,9.7,Cloudy
17.9,80.5,59.9,92.4,98.3,1013.7,2.6,27.6,1.1,14.6,Thunderstorm
10.9,92.8,2.4,162.1,41.8,1000.0,2.1,0.6,3.4,11.5,Foggy
14.6,87.5,27.3,73.4,98.1,988.8,5.8,11.5,2.4,20.1,Thunderstorm
14.9,87.6,31.6,79.6,72.4,1005.1,7.2,13.2,3.5,11.6,Rainy
21.5,47.2,18.0,53.5,68.2,1003.1,7.9,0.6,2.8,14.4,Cloudy
5.9,95.8,6.4,241.8,68.6,1002.7,1.9,0.0,1.3,5.3,Foggy
29.2,28.9,13.4,160.9,27.8,1010.4,13.1,0.1,6.7,9.5,Partly Cloudy
22.1,82.1,46.4,29.4,82.4,994.0,1.6,29.4,1.5,21.0,Thunderstorm
15.9,24.8,20.3,247.0,31.7,1004.0,8.0,0.0,6.3,14.8,Partly Cloudy
37.1,33.6,12.3,23.4,1.7,1016.4,16.7,0.0,7.9,9.0,Sunny
17.7,67.2,16.2,318.8,67.2,1003.3,8.2,1.0,2.0,7.8,Cloudy
12.8,96.5,5.4,252.0,63.6,1002.8,3.2,0.5,0.0,15.2,Foggy
26.3,72.6,15.6,305.9,41.2,1012.6,13.4,2.6,7.7,6.6,Partly Cloudy
43.5,21.3,13.0,100.5,0.0,1026.5,12.9,-0.0,7.4,7.9,Sunny
5.3,100.0,4.2,199.7,76.2,1014.5,2.3,0.5,3.0,5.4,Foggy
38.2,49.1,15.3,146.5,25.6,1017.7,14.8,0.1,9.2,6.2,Sunny
9.9,93.0,6.8,177.9,80.0,1012.7,3.1,0.0,1.8,13.5,Foggy
22.3,67.1,27.6,253.6,25.9,1015.7,13.8,2.0,5.2,11.8,Partly Cloudy
23.8,62.9,18.8,180.4,72.1,1005.1,7.2,0.7,4.2,15.5,Cloudy
12.9,71.1,15.5,179.1,88.6,1011.9,6.9,1.6,3.5,14.4,Cloudy
29.7,37.2,15.1,6.7,27.2,1011.5,11.5,0.0,3.8,11.6,Partly Cloudy
17.7,58.2,25.9,257.5,61.7,998.7,9.8,2.1,3.5,13.4,Cloudy
18.8,79.3,47.9,255.6,95.4,988.0,3.6,31.0,0.8,18.5,Thunderstorm
16.7,41.3,14.5,17.7,35.8,1017.1,8.6,1.2,3.8,8.7,Partly Cloudy
21.4,63.0,17.0,300.6,21.8,1018.1,9.3,0.0,4.2,10.5,Partly Cloudy
16.4,86.1,33.9,195.5,94.2,1012.7,5.4,11.7,3.0,12.7,Rainy
19.3,58.2,22.8,254.0,40.5,1016.1,9.1,1.5,6.2,11.0,Partly Cloudy
34.7,37.9,15.3,359.5,11.1,1020.0,11.4,0.0,5.5,12.2,Sunny
8.7,99.1,6.3,193.1,76.1,1007.3,0.7,0.0,0.8,10.8,Foggy
9.4,82.6,21.7,156.9,87.0,999.0,8.4,8.2,0.9,13.4,Rainy
24.9,76.0,24.3,236.9,79.3,1017.8,4.6,0.1,1.4,9.7,Rainy
8.3,72.4,29.9,18.8,97.5,1011.7,6.6,1.1,0.9,8.8,Rainy
28.0,78.6,31.1,58.8,96.4,1006.9,5.0,22.6,0.1,15.9,Thunderstorm
7.3,91.0,5.7,37.0,100.0,1006.6,2.3,0.0,1.4,11.3,Foggy
23.2,57.2,18.7,154.5,65.6,1006.4,7.0,0.0,3.7,14.6,Cloudy
9.1,99.5,3.5,327.5,69.3,1009.9,0.4,1.0,0.6,8.4,Foggy
26.9,40.6,6.4,10.1,28.8,1025.1,10.0,0.4,6.2,22.4,Partly Cloudy
15.7,72.2,23.6,257.1,85.3,1001.4,8.7,2.9,1.3,10.3,Rainy
9.3,77.9,66.0,257.5,93.3,997.4,4.5,0.0,1.2,22.0,Thunderstorm
27.9,33.2,3.8,291.2,9.5,1018.5,11.3,0.1,6.2,12.0,Sunny
21.8,45.3,13.8,185.1,34.1,1012.4,11.7,2.0,3.6,8.1,Partly Cloudy
32.2,42.0,13.0,284.3,6.2,1013.2,15.2,0.0,6.8,11.0,Sunny
18.9,48.3,18.6,332.6,82.9,1019.7,4.1,2.3,3.9,17.5,Cloudy
21.2,62.4,14.1,143.2,73.0,1012.2,10.8,0.4,3.6,5.0,Cloudy
19.7,70.3,12.8,111.7,61.0,1006.8,8.5,0.3,3.0,11.7,Cloudy
29.6,56.2,20.7,167.8,24.5,1022.3,15.6,2.9,2.6,10.5,Partly Cloudy
36.2,39.0,13.6,253.3,25.2,1020.6,14.3,0.0,6.5,-0.8,Sunny
25.8,31.7,7.3,12.9,13.7,1014.0,12.7,0.0,8.9,8.4,Sunny
23.5,62.2,11.0,260.6,73.5,1013.6,5.7,0.0,1.8,14.4,Cloudy
21.1,80.1,8.2,132.3,87.4,1015.2,9.1,2.3,2.3,11.2,Cloudy
26.1,75.6,15.1,335.8,38.8,1015.8,11.8,0.1,4.4,13.5,Partly Cloudy
7.9,57.0,22.0,315.4,86.9,1010.4,6.6,1.7,1.3,12.5,Cloudy
20.0,67.0,19.7,243.1,89.3,1019.0,11.4,1.1,1.5,11.6,Cloudy
10.3,91.9,7.3,198.8,78.9,1009.0,2.4,0.4,1.8,7.1,Foggy
16.3,77.0,29.4,47.3,96.9,1010.2,6.6,0.6,0.4,9.5,Rainy
29.4,29.2,7.5,331.5,17.9,1022.5,13.3,0.6,6.6,18.8,Sunny
19.3,75.8,14.6,244.0,73.2,1007.7,2.0,2.9,3.3,12.4,Cloudy
23.1,77.1,13.9,140.1,87.9,1007.9,6.2,0.0,1.9,9.6,Cloudy
22.7,79.7,67.1,40.3,87.8,991.9,0.5,15.2,0.5,11.4,Thunderstorm
15.5,75.9,34.2,309.0,100.0,1012.5,6.9,0.0,2.4,8.3,Rainy
21.8,97.6,15.8,181.7,87.6,1008.7,2.6,17.3,1.3,12.8,Thunderstorm
10.7,79.9,35.2,223.7,100.0,1007.4,4.4,6.4,2.0,11.0,Rainy
15.9,83.3,34.7,257.0,85.9,1003.4,6.2,20.6,2.0,20.7,Thunderstorm
35.3,47.9,3.0,50.9,9.1,1014.4,16.9,0.9,10.6,10.9,Sunny
37.6,23.4,13.2,38.7,7.1,1014.9,14.0,0.7,5.8,9.1,Sunny
14.9,80.1,20.0,272.8,68.0,1021.7,8.8,3.3,2.9,12.2,Cloudy
24.2,29.8,5.1,187.0,5.4,1023.3,16.8,0.0,7.0,13.0,Sunny
24.5,33.0,6.7,75.4,1.4,1025.1,13.8,0.0,9.3,9.5,Sunny
11.6,89.1,27.5,107.9,85.5,1003.2,5.5,11.4,0.3,11.9,Rainy
10.0,87.9,7.4,23.2,66.3,1005.0,1.5,0.9,2.8,10.2,Foggy
29.2,42.4,11.1,108.6,20.0,1022.2,12.7,1.2,8.2,15.0,Partly Cloudy
18.5,85.3,25.5,278.2,100.0,1001.6,5.6,8.9,0.9,18.1,Thunderstorm
25.7,61.3,14.2,331.8,41.8,1004.4,9.5,2.2,4.8,12.1,Partly Cloudy
15.7,90.7,26.8,191.4,80.0,1000.0,6.1,4.6,2.0,15.0,Rainy
11.4,68.9,24.2,76.8,99.1,999.0,7.0,11.1,0.9,9.9,Rainy
33.8,40.3,11.3,83.0,8.0,1015.2,11.4,0.7,11.3,13.3,Sunny
32.3,33.9,7.2,138.3,15.2,1029.1,17.6,0.7,7.7,12.1,Sunny
37.9,41.2,14.2,157.0,6.0,1007.8,18.2,0.7,7.5,3.6,Sunny
26.4,84.9,38.1,40.9,95.5,1004.6,5.9,28.0,2.4,17.7,Thunderstorm
13.5,82.5,23.7,233.6,75.5,1013.3,12.0,1.1,2.7,13.0,Cloudy
12.1,84.9,46.1,250.6,99.1,991.1,1.8,19.6,2.9,24.0,Thunderstorm
23.9,28.9,10.5,18.2,19.5,1010.3,6.9,-0.0,9.1,10.1,Sunny
12.0,88.3,6.7,318.5,92.6,1013.8,1.8,0.4,2.9,9.8,Foggy
19.6,94.2,20.8,163.0,93.1,1009.5,5.6,8.3,1.2,14.5,Thunderstorm
25.3,82.8,64.5,270.6,97.2,999.7,4.2,23.5,0.6,16.7,Thunderstorm
27.0,82.7,30.6,291.7,90.3,999.3,1.3,10.4,2.5,18.2,Thunderstorm
13.9,95.3,7.7,168.7,48.4,1021.3,1.7,0.2,2.9,5.4,Foggy
12.5,97.0,5.1,356.2,75.8,1008.0,3.4,0.1,3.7,5.2,Foggy
31.3,34.5,11.9,85.4,2.6,1025.1,15.0,0.7,7.9,7.4,Sunny
21.0,81.1,41.9,119.4,98.0,997.6,5.3,13.0,1.0,15.7,Thunderstorm
16.8,66.1,16.6,119.2,57.1,1010.6,13.5,3.5,2.1,20.3,Cloudy
24.9,51.9,14.5,239.7,32.8,1011.4,10.7,1.2,6.0,13.0,Partly Cloudy
18.9,55.8,20.7,280.9,77.3,1005.0,8.9,0.5,2.7,14.0,Cloudy
24.5,85.7,77.7,54.0,90.7,994.8,2.5,18.5,2.3,22.4,Thunderstorm
37.1,43.5,13.8,106.4,13.4,1015.7,15.4,0.0,7.7,5.9,Sunny
13.0,60.9,15.8,85.1,89.4,1006.7,8.8,2.2,1.9,15.9,Cloudy
26.4,72.6,32.3,179.3,100.0,996.1,4.0,25.2,0.1,24.2,Thunderstorm
24.2,94.7,37.7,218.1,99.4,997.9,1.4,11.1,2.8,23.5,Thunderstorm
2.9,78.8,5.6,286.9,65.5,1010.0,1.0,0.2,0.1,5.4,Foggy
6.7,90.3,9.6,297.8,74.0,1013.3,1.9,1.2,3.1,7.8,Foggy
14.7,77.6,30.1,304.5,85.6,1009.7,4.1,4.9,2.6,18.0,Rainy
10.6,84.4,36.5,346.0,95.6,988.1,6.2,3.8,3.2,11.6,Rainy
27.7,38.2,8.6,308.0,22.3,1014.4,19.2,0.0,9.0,15.8,Sunny
14.5,75.2,24.9,185.6,47.0,1005.1,6.8,3.3,3.9,10.4,Cloudy
39.5,73.0,10.5,120.9,19.3,1014.2,17.6,0.0,7.0,10.3,Sunny
8.9,93.2,4.7,333.4,68.1,1011.1,3.2,0.5,2.3,12.0,Foggy
11.4,89.8,34.8,168.9,95.0,1005.9,6.2,4.6,3.1,14.5,Rainy
10.4,86.7,4.1,272.6,71.1,1008.9,1.3,0.3,1.3,11.1,Foggy
23.2,53.3,15.9,265.8,50.0,1017.9,9.3,2.1,4.1,13.3,Partly Cloudy
28.3,88.5,52.1,170.2,97.6,1000.6,2.1,17.8,3.1,12.4,Thunderstorm
18.4,56.2,17.6,45.6,64.5,1004.8,5.2,1.3,3.2,14.0,Cloudy
21.7,69.5,25.0,345.5,73.0,1009.4,5.4,2.0,2.4,11.9,Cloudy
15.0,84.1,14.7,238.2,88.6,989.7,4.6,7.2,1.9,6.1,Rainy
10.6,95.1,4.3,194.9,78.5,1011.4,4.0,0.9,2.3,10.4,Foggy
18.7,72.6,15.9,214.4,96.2,998.2,7.7,8.2,2.7,11.7,Rainy
23.3,54.5,11.8,67.1,48.7,1011.7,11.6,0.1,4.2,15.1,Partly Cloudy
11.5,76.1,37.7,241.1,98.5,1008.3,3.3,7.0,2.7,14.0,Rainy
7.9,98.5,3.3,338.6,65.8,1009.1,1.8,0.0,0.1,10.2,Foggy
12.0,94.9,30.4,241.9,94.4,1015.6,5.9,4.0,2.0,13.8,Rainy
8.4,90.9,1.7,202.9,68.7,1021.7,3.1,0.2,2.2,9.0,Foggy
25.8,45.3,21.5,177.9,30.5,1015.4,11.0,1.8,4.8,21.5,Partly Cloudy
18.0,68.1,19.3,274.6,84.7,1010.1,9.6,0.3,2.0,14.3,Cloudy
26.2,56.5,17.2,154.5,36.8,1012.9,15.6,1.4,6.5,15.5,Partly Cloudy
7.2,86.0,4.4,7.9,72.8,1004.7,2.3,0.0,2.8,5.7,Foggy
14.4,56.8,20.0,180.0,72.7,1002.7,10.8,0.0,3.3,9.6,Cloudy
11.8,87.3,28.1,50.5,82.9,1003.9,5.7,7.9,2.1,14.8,Rainy
25.8,87.9,53.2,305.0,100.0,1006.3,0.0,14.4,1.5,17.5,Thunderstorm
15.5,73.5,28.2,51.4,96.6,1011.6,4.6,7.2,1.0,11.4,Rainy
22.0,82.6,19.2,238.7,95.6,997.4,5.3,20.2,2.5,15.4,Thunderstorm
21.8,90.4,46.8,9.2,90.0,1007.8,4.1,5.7,0.6,18.1,Thunderstorm
7.4,96.7,5.2,264.6,62.1,1007.9,1.3,0.5,4.2,9.6,Foggy
23.6,72.3,23.2,60.0,74.2,1000.3,1.0,3.5,2.5,12.5,Rainy
21.8,76.2,17.0,356.8,93.7,988.8,4.4,8.2,2.8,14.4,Rainy
16.9,76.9,27.6,80.1,77.2,1008.7,8.2,14.5,2.3,9.7,Rainy
13.5,91.8,25.0,125.2,96.4,1004.5,6.9,5.4,1.5,15.6,Rainy
23.7,61.3,10.8,268.5,32.6,1015.0,13.6,2.0,5.8,17.1,Partly Cloudy
29.5,42.5,12.7,136.1,0.0,1010.7,17.9,0.0,9.5,15.9,Sunny
13.5,95.6,5.0,197.8,93.2,1015.9,3.2,-0.0,4.0,9.9,Foggy
21.4,39.6,13.4,84.0,36.8,1011.7,18.3,-0.0,5.2,16.4,Partly Cloudy
17.5,83.8,33.8,341.9,81.5,1011.2,7.9,11.9,3.9,10.8,Rainy
23.8,97.5,36.9,325.2,98.9,1003.1,5.1,5.9,1.7,22.7,Thunderstorm
21.9,72.6,21.2,232.7,50.9,1016.1,15.1,0.0,2.9,13.1,Cloudy
9.7,89.2,4.9,342.1,73.8,1005.6,2.7,-0.0,2.0,8.0,Foggy
34.5,30.8,8.0,357.1,3.3,1015.4,4.1,1.0,9.1,8.9,Sunny
27.7,53.8,20.5,265.2,35.4,1011.8,14.0,0.8,5.1,14.7,Partly Cloudy
32.6,85.9,52.6,288.3,86.6,991.0,1.7,14.2,2.3,16.5,Thunderstorm
28.6,32.4,14.8,178.0,15.6,1015.3,10.8,0.4,7.8,9.7,Sunny
15.3,83.7,24.3,215.7,100.0,1011.2,7.3,13.1,2.5,11.0,Rainy
6.8,89.8,8.6,30.0,69.9,1016.8,2.4,0.9,0.9,4.5,Foggy
18.0,58.8,10.5,198.5,29.4,1012.6,12.6,1.9,5.3,19.1,Partly Cloudy
16.4,65.7,15.5,20.0,80.0,1011.3,11.4,1.6,2.0,13.7,Cloudy
18.5,85.2,40.4,27.2,92.6,996.0,4.5,22.4,1.7,20.5,Thunderstorm
16.8,92.8,3.9,304.5,100.0,1017.7,2.5,0.2,2.6,5.6,Foggy
17.3,72.6,19.4,212.5,94.5,1000.3,4.5,4.1,2.7,7.0,Rainy
24.8,47.8,11.8,23.0,9.1,1014.4,18.1,0.6,6.2,13.2,Sunny
32.3,56.8,16.1,54.1,43.4,1021.9,12.3,1.2,3.3,9.4,Partly Cloudy
15.7,81.9,27.3,358.5,82.3,1014.4,6.9,5.3,3.2,16.2,Rainy
21.8,37.5,18.6,165.9,24.2,1014.6,12.2,2.1,4.4,16.5,Partly Cloudy
22.1,80.3,53.7,152.1,84.0,1002.2,3.4,18.9,0.7,18.3,Thunderstorm
26.0,87.6,37.6,308.1,97.7,1001.7,3.5,2.7,1.6,17.9,Thunderstorm
26.9,15.8,16.0,159.6,8.0,1018.2,18.1,0.0,8.6,9.2,Sunny
12.0,68.9,25.8,95.8,100.0,995.0,1.9,3.4,0.5,13.2,Rainy
30.5,33.2,15.0,222.2,1.0,1023.9,15.0,0.3,8.7,8.4,Sunny
15.5,82.3,31.7,114.9,93.1,1004.9,4.7,9.0,1.5,12.7,Thunderstorm
16.8,78.5,23.1,205.0,76.5,1006.3,4.6,0.2,3.1,9.3,Cloudy
20.9,67.5,14.9,0.4,91.4,1005.9,2.6,9.4,3.2,15.4,Rainy
10.2,83.5,24.0,9.2,94.9,1009.9,3.9,9.5,4.4,14.3,Rainy
20.9,58.7,21.9,123.9,39.8,1021.8,5.5,3.4,2.1,13.5,Cloudy
16.9,56.3,15.7,257.3,57.2,1012.4,6.2,2.6,3.9,12.8,Cloudy
8.3,92.5,4.7,121.7,57.5,1010.4,1.7,0.3,2.7,8.1,Foggy
22.2,79.2,30.3,104.1,82.9,1012.9,8.5,4.4,1.2,11.5,Rainy
9.2,95.7,6.0,325.3,93.1,1014.2,1.4,0.7,1.7,3.0,Foggy
38.3,30.0,6.1,21.1,15.2,1027.2,16.3,0.0,9.7,15.4,Sunny
24.6,78.6,13.7,62.2,56.4,1014.7,9.8,2.9,3.1,17.6,Cloudy
8.5,94.5,3.3,242.7,61.3,1017.4,3.3,0.1,1.8,9.0,Foggy
26.4,75.5,24.4,99.3,89.2,989.3,6.2,1.5,1.3,21.5,Thunderstorm
10.6,82.1,23.7,248.8,74.9,1006.5,2.8,5.9,3.9,13.4,Rainy
9.9,98.4,3.8,176.2,73.3,1016.7,2.4,0.0,2.6,5.6,Foggy
15.5,88.0,71.3,193.4,91.8,994.2,5.4,19.9,1.7,18.0,Thunderstorm
7.2,97.2,4.0,226.2,67.7,1014.7,0.8,0.9,2.2,5.9,Foggy
13.4,84.3,4.9,141.0,75.4,1008.0,1.9,0.0,2.6,8.7,Foggy
16.8,78.8,41.7,8.7,96.0,986.5,6.9,2.4,0.2,16.2,Thunderstorm
14.1,67.2,30.2,62.8,96.7,1008.0,3.0,5.4,0.3,19.7,Rainy
28.2,22.3,2.8,134.5,0.0,1027.0,16.0,0.3,8.6,14.3,Sunny
23.1,23.5,10.7,210.9,3.3,1008.1,14.8,0.0,5.9,4.6,Sunny
25.7,31.9,12.3,117.6,0.0,1009.9,15.7,0.0,9.8,10.8,Sunny
25.7,68.5,17.0,116.9,11.0,1011.1,12.7,0.0,6.2,14.2,Partly Cloudy
13.6,96.0,31.2,323.5,100.0,1003.1,5.4,6.8,4.5,13.9,Rainy
14.6,75.3,10.9,78.8,80.6,1010.4,7.7,0.0,3.0,7.0,Cloudy
33.9,35.5,9.1,176.9,7.5,1020.9,9.2,0.2,10.3,9.9,Sunny
10.0,91.8,5.6,139.6,80.3,1014.5,2.2,0.6,0.6,10.7,Foggy
8.7,94.3,5.1,114.7,70.6,1005.8,0.9,0.3,3.5,10.1,Foggy
12.2,74.6,13.5,341.6,100.0,1013.9,4.6,5.5,2.1,10.7,Rainy
17.6,91.9,58.7,336.1,98.7,1005.2,5.4,0.3,2.5,24.1,Thunderstorm
17.5,71.4,33.9,50.0,92.3,997.1,0.0,20.5,2.2,19.5,Thunderstorm
6.5,97.6,5.5,55.8,57.0,1016.6,2.7,0.6,0.9,7.0,Foggy
19.8,58.5,8.2,69.2,62.3,1006.7,5.1,1.5,2.8,11.6,Cloudy
14.0,83.4,22.4,324.8,80.2,995.5,9.2,10.2,2.1,10.0,Rainy
19.5,87.4,22.1,291.0,85.2,1007.1,7.3,8.2,1.0,7.0,Rainy
11.7,98.9,0.2,100.6,69.0,1005.7,3.6,0.0,2.1,10.6,Foggy
28.5,88.0,49.6,301.8,100.0,993.8,4.5,15.4,1.9,15.5,Thunderstorm
13.4,71.4,34.4,293.5,98.6,1006.0,7.0,9.5,1.9,9.4,Rainy
31.6,52.2,20.1,240.7,30.4,1005.7,9.3,2.0,5.9,15.6,Partly Cloudy
28.2,34.1,9.2,159.6,14.3,1014.1,13.4,0.0,7.5,20.4,Sunny
20.5,77.5,25.9,81.7,83.1,1003.5,12.9,2.3,3.1,10.4,Cloudy
27.0,27.3,5.4,115.1,19.5,1012.0,8.1,0.3,7.4,11.1,Sunny
11.0,89.1,3.6,292.6,67.3,1004.6,2.4,0.8,1.2,5.9,Foggy
35.1,30.4,13.2,93.9,7.4,1021.3,18.8,0.4,9.1,16.4,Sunny
22.9,46.0,16.3,157.7,47.5,1022.8,13.4,0.0,4.1,9.6,Partly Cloudy
31.1,98.5,56.0,317.3,94.0,994.8,2.8,10.4,0.5,21.9,Thunderstorm
5.1,92.2,2.1,24.1,71.9,1008.7,6.5,1.0,2.9,7.1,Foggy
14.7,92.6,4.3,42.4,68.8,1023.4,3.6,1.0,2.3,10.3,Foggy
12.7,96.6,40.2,204.1,89.9,992.8,7.8,4.8,1.9,16.1,Rainy
21.0,50.6,17.6,218.4,47.0,1010.3,11.5,0.6,3.2,18.4,Partly Cloudy
27.4,44.0,7.1,278.7,5.6,1023.1,13.2,-0.0,5.4,16.3,Sunny
30.3,60.3,14.9,28.0,23.7,1018.8,11.5,0.0,2.9,16.5,Partly Cloudy
28.5,36.5,17.9,199.7,11.2,1010.9,5.0,1.5,3.1,12.3,Partly Cloudy
14.6,92.6,3.7,210.1,71.5,1016.5,0.0,0.0,2.8,11.5,Foggy
26.3,30.8,16.3,265.0,36.6,1012.7,12.1,0.0,4.8,18.3,Partly Cloudy
23.9,50.7,19.6,190.9,43.1,1018.9,16.9,1.2,5.7,12.7,Partly Cloudy
15.7,58.6,24.0,131.9,69.4,1007.8,12.7,2.8,2.6,16.5,Cloudy
16.8,68.4,21.7,25.2,92.1,1005.1,4.3,12.7,2.5,13.9,Rainy
22.1,57.7,19.8,333.9,85.9,1003.7,6.9,2.8,2.0,9.6,Cloudy
20.5,89.8,36.1,139.3,93.0,1006.9,3.0,22.0,3.1,13.7,Thunderstorm
22.2,93.0,66.3,252.2,87.0,1004.0,4.3,21.3,1.7,11.0,Thunderstorm
21.6,45.0,15.5,145.7,79.2,1017.3,5.2,0.6,3.9,11.6,Cloudy
8.0,73.0,6.2,266.0,80.6,1008.9,2.4,0.7,2.9,4.1,Foggy
36.5,39.9,6.8,194.2,6.1,1022.0,14.0,0.1,11.0,15.1,Sunny
28.3,49.0,11.3,181.1,53.9,1010.0,11.1,1.8,4.6,10.7,Partly Cloudy
34.7,35.3,10.6,180.3,16.6,1016.8,12.6,0.0,8.7,10.0,Sunny
8.0,82.5,5.7,240.4,78.2,1011.6,2.0,1.0,1.5,12.5,Foggy
3.9,88.5,4.8,314.4,40.4,1017.9,0.2,0.6,0.7,6.5,Foggy
7.7,87.6,1.9,68.7,94.2,1015.5,1.9,0.3,2.3,6.3,Foggy
6.3,87.7,4.4,149.8,65.5,1019.1,3.7,0.0,3.1,9.8,Foggy
21.4,32.8,9.4,36.0,13.8,1020.5,11.8,0.0,9.7,18.4,Sunny
17.2,85.4,21.6,13.2,82.0,1003.8,8.3,6.9,3.4,14.2,Rainy
22.5,55.9,10.1,130.1,41.8,1008.6,15.6,0.0,6.1,10.6,Partly Cloudy
23.4,71.2,14.3,341.3,71.1,1014.2,11.8,1.4,4.1,19.7,Cloudy
22.9,94.5,13.0,304.3,45.9,1019.2,12.6,3.3,2.5,11.2,Cloudy
21.8,39.0,18.3,243.6,49.9,1015.1,16.0,2.1,7.2,19.8,Partly Cloudy
20.3,30.4,11.3,106.4,16.5,1023.1,14.7,0.1,9.4,18.4,Sunny
18.5,72.8,22.8,72.1,89.3,1000.6,6.7,13.2,0.7,13.4,Rainy
29.1,43.3,10.0,137.3,38.5,1013.3,11.3,1.2,4.5,15.0,Partly Cloudy
23.3,89.5,54.8,47.3,92.1,1014.0,4.6,19.3,1.3,15.1,Thunderstorm
23.6,55.3,15.1,169.6,34.2,1018.7,10.9,1.6,5.6,16.0,Partly Cloudy
14.5,46.4,17.8,277.2,79.4,1007.0,7.4,2.2,3.0,15.2,Cloudy
17.2,75.5,32.1,38.2,97.8,991.4,0.0,25.1,2.2,16.7,Thunderstorm
20.5,79.0,20.7,283.6,76.4,1014.9,6.2,2.0,1.0,17.2,Cloudy
21.7,73.0,36.4,219.7,91.6,1017.5,7.5,3.2,0.6,15.4,Rainy
25.0,41.7,19.4,187.5,8.0,1018.5,8.1,0.0,8.8,11.9,Sunny
8.0,86.3,4.5,318.6,47.5,1006.0,0.5,0.5,3.1,12.4,Foggy
15.4,83.5,21.0,168.8,94.4,1006.7,3.1,6.0,1.9,12.2,Rainy
29.8,79.2,51.9,131.1,100.0,1005.3,4.0,6.0,2.8,16.5,Thunderstorm
18.6,89.5,23.2,294.5,93.7,994.2,5.2,10.9,2.1,17.1,Thunderstorm
18.5,83.8,16.9,140.8,92.2,1004.5,6.4,3.2,0.7,13.3,Rainy
20.0,84.3,41.0,262.8,82.2,1003.4,5.1,19.7,1.3,23.9,Thunderstorm
21.8,77.0,34.8,264.4,92.4,986.2,4.4,30.5,0.9,15.3,Thunderstorm
17.2,54.5,20.8,227.1,67.1,1010.9,5.9,0.0,2.2,10.6,Cloudy
33.2,46.4,15.6,209.6,44.1,1016.9,15.1,0.5,3.6,17.6,Partly Cloudy
18.6,68.4,18.5,238.8,90.3,1006.0,5.3,11.1,2.8,11.4,Rainy
9.4,86.6,4.9,208.0,62.8,1013.9,0.2,0.4,2.3,8.5,Foggy
7.2,89.8,24.1,123.1,83.5,1010.3,6.0,9.4,2.0,13.9,Rainy
11.9,91.6,10.2,115.7,91.6,1011.7,8.6,15.5,2.6,14.7,Rainy
22.5,76.2,45.3,207.7,86.0,1008.1,3.9,8.9,0.9,23.2,Thunderstorm
5.4,100.0,2.3,18.1,87.3,1013.1,2.0,0.6,0.7,4.0,Foggy
27.9,58.0,20.4,48.0,58.2,1015.1,13.3,0.7,2.7,17.9,Partly Cloudy
37.2,24.7,12.4,320.5,29.4,1011.5,15.5,0.1,9.4,17.4,Sunny
9.7,84.8,3.2,312.1,65.2,1013.0,2.8,1.1,1.7,7.5,Foggy
14.5,91.4,46.5,356.5,100.0,990.3,5.3,3.1,0.7,22.8,Thunderstorm
26.4,23.7,12.3,328.6,19.7,1025.5,12.2,0.9,5.8,14.9,Sunny
26.2,26.3,20.1,247.9,38.9,1012.9,6.8,1.5,4.9,14.1,Partly Cloudy
27.4,79.8,46.6,214.5,94.1,1001.3,6.0,4.7,1.5,24.4,Thunderstorm
16.5,79.1,15.6,5.4,86.2,1005.6,5.6,10.6,2.1,14.9,Rainy
8.0,95.1,7.3,156.1,75.1,1008.9,2.0,0.3,3.5,11.8,Foggy
24.8,84.5,32.4,166.9,93.8,989.8,0.8,1.9,1.2,19.7,Thunderstorm
30.8,53.2,14.6,258.2,2.0,1016.0,15.6,0.0,9.2,14.9,Sunny
22.5,95.9,66.5,185.7,86.5,998.0,4.4,17.8,1.8,13.1,Thunderstorm
28.3,53.1,15.7,114.0,50.7,1012.9,14.4,1.0,6.9,10.2,Partly Cloudy
11.6,92.0,2.8,327.5,82.5,1007.5,0.6,0.0,1.1,10.2,Foggy
19.4,90.4,66.4,86.0,100.0,1007.3,8.6,32.0,0.8,16.8,Thunderstorm
22.8,59.4,16.1,278.1,22.7,1022.4,11.7,1.6,5.1,15.7,Partly Cloudy
25.0,28.8,6.2,225.6,4.0,1019.9,14.5,0.2,8.4,19.3,Sunny
16.8,57.0,23.4,353.5,61.2,1013.7,10.0,3.9,1.8,19.7,Cloudy
28.4,37.4,10.2,360.0,12.9,1020.6,19.2,0.0,5.0,12.8,Sunny
25.8,60.4,17.1,82.4,39.3,1013.2,11.4,1.4,4.9,17.8,Partly Cloudy
16.9,82.3,36.3,15.2,94.7,997.3,3.0,16.2,2.2,17.5,Thunderstorm
